,Time_UTC,Lat,Lon,Distance,Speed,Acceleration,Hacc,HDOP,SVNum
2023-06-13 16:21:59.700,9,35.560461,139.546612,0.06980082121375676,2.513,0.171,0.8,0.8,12.0
2023-06-13 16:21:59.800,9,35.560461,139.546611,0.06761190752300454,2.434,0.224,0.8,0.8,12.0
2023-06-13 16:21:59.900,9,35.560461,139.54661,0.0682537732447518,2.457,0.264,0.8,0.9,12.0
2023-06-13 16:22:00.000,9,35.560461,139.54661,0.07259285485101037,2.613,0.278,0.8,0.9,12.0
2023-06-13 16:22:00.100,9,35.56046,139.546609,0.08028868927871466,2.89,0.258,0.8,0.9,12.0
2023-06-13 16:22:00.200,9,35.56046,139.546608,0.08970594669489729,3.229,0.202,0.8,0.9,12.0
2023-06-13 16:22:00.300,9,35.560459,139.546608,0.09834043670115782,3.54,0.118,0.8,0.9,12.0
2023-06-13 16:22:00.400,9,35.560459,139.546607,0.10364636852709774,3.731,0.016,0.8,0.9,12.0
2023-06-13 16:22:00.500,9,35.560459,139.546606,0.10393599060683378,3.742,-0.092,0.8,0.9,12.0
2023-06-13 16:22:00.600,9,35.560459,139.546605,0.0989728009147045,3.563,-0.188,0.8,0.9,12.0
2023-06-13 16:22:00.700,9,35.560458,139.546604,0.09002883022059228,3.241,-0.255,0.8,0.9,12.0
2023-06-13 16:22:00.800,9,35.560458,139.546603,0.07943033319973931,2.859,-0.278,0.8,0.9,12.0
2023-06-13 16:22:00.900,9,35.560458,139.546602,0.06982093392548759,2.514,-0.251,0.8,0.9,12.0
2023-06-13 16:22:01.000,9,35.560458,139.546601,0.06342767327036748,2.283,-0.179,0.8,0.8,12.0
2023-06-13 16:22:01.100,9,35.560458,139.546601,0.061535783776883436,2.215,-0.079,0.8,0.8,12.0
2023-06-13 16:22:01.200,9,35.560458,139.546599,0.06425081144111561,2.313,0.027,0.8,0.8,12.0
2023-06-13 16:22:01.300,9,35.560457,139.546599,0.07054137824580037,2.539,0.114,0.8,0.8,12.0
2023-06-13 16:22:01.400,9,35.560457,139.546598,0.0785353428079622,2.827,0.166,0.8,0.8,12.0
2023-06-13 16:22:01.500,9,35.560456,139.546597,0.08602928623670718,3.097,0.177,0.8,0.8,12.0
2023-06-13 16:22:01.600,9,35.560456,139.546596,0.09110808903547987,3.28,0.15,0.8,0.8,12.0
2023-06-13 16:22:01.700,9,35.560456,139.546596,0.09268894734246404,3.337,0.092,0.8,0.8,12.0
2023-06-13 16:22:01.800,9,35.560456,139.546595,0.09079097488735342,3.268,0.018,0.8,0.8,12.0
2023-06-13 16:22:01.900,9,35.560456,139.546594,0.08642437573866103,3.111,-0.055,0.8,0.8,12.0
2023-06-13 16:22:02.000,9,35.560455,139.546593,0.0811480211414303,2.921,-0.113,0.8,0.8,12.0
2023-06-13 16:22:02.100,9,35.560455,139.546593,0.0764870190445469,2.754,-0.143,0.8,0.8,12.0
2023-06-13 16:22:02.200,9,35.560455,139.546592,0.07345913670342845,2.645,-0.138,0.8,0.8,12.0
2023-06-13 16:22:02.300,9,35.560455,139.546591,0.0723858658326815,2.606,-0.104,0.8,0.8,12.0
2023-06-13 16:22:02.400,9,35.560455,139.54659,0.0729987211666861,2.628,-0.053,0.8,0.9,12.0
2023-06-13 16:22:02.500,9,35.560455,139.546589,0.07470678191887513,2.689,-0.001,0.8,0.8,12.0
2023-06-13 16:22:02.600,9,35.560454,139.546588,0.07685707782120857,2.767,0.038,0.8,0.8,12.0
2023-06-13 16:22:02.700,9,35.560454,139.546588,0.07889123197598058,2.84,0.057,0.8,0.8,12.0
2023-06-13 16:22:02.800,9,35.560453,139.546587,0.08040272480222391,2.894,0.057,0.8,0.8,12.0
2023-06-13 16:22:02.900,9,35.560453,139.546586,0.08115039856899782,2.921,0.047,0.8,0.8,12.0
2023-06-13 16:22:03.000,9,35.560453,139.546585,0.08107016542042066,2.919,0.037,0.8,0.8,12.0
2023-06-13 16:22:03.100,9,35.560453,139.546584,0.08029096190533191,2.89,0.037,0.8,0.8,12.0
2023-06-13 16:22:03.200,9,35.560453,139.546582,0.07913682922675694,2.849,0.052,0.8,0.8,12.0
2023-06-13 16:22:03.300,9,35.560453,139.546581,0.0780890287379773,2.811,0.081,0.8,0.8,12.0
2023-06-13 16:22:03.400,9,35.560453,139.54658,0.0776940591902326,2.797,0.119,0.8,0.8,12.0
2023-06-13 16:22:03.500,9,35.560453,139.546579,0.07843158495528532,2.824,0.156,0.8,0.8,12.0
2023-06-13 16:22:03.600,9,35.560453,139.546578,0.08057563166405968,2.901,0.18,0.7,0.8,12.0
2023-06-13 16:22:03.700,9,35.560453,139.546577,0.0840792118979981,3.027,0.182,0.7,0.8,12.0
2023-06-13 16:22:03.800,9,35.560452,139.546576,0.08850536038774397,3.186,0.159,0.7,0.8,12.0
2023-06-13 16:22:03.900,9,35.560452,139.546575,0.09303802331045546,3.349,0.113,0.7,0.8,12.0
2023-06-13 16:22:04.000,9,35.560452,139.546575,0.09662109870521601,3.478,0.052,0.7,0.8,12.0
2023-06-13 16:22:04.100,9,35.560452,139.546574,0.0982464458993908,3.537,-0.013,0.7,0.8,12.0
2023-06-13 16:22:04.200,9,35.560451,139.546573,0.09732126697557843,3.504,-0.073,0.7,0.8,12.0
2023-06-13 16:22:04.300,9,35.560451,139.546572,0.0939509800575144,3.382,-0.125,0.7,0.8,12.0
2023-06-13 16:22:04.400,9,35.560451,139.546571,0.08896999136072498,3.203,-0.164,0.8,0.8,12.0
2023-06-13 16:22:04.500,9,35.560451,139.54657,0.08366803560860442,3.012,-0.189,0.8,0.8,12.0
2023-06-13 16:22:04.600,9,35.560451,139.546569,0.07932168938576908,2.856,-0.2,0.8,0.8,11.0
2023-06-13 16:22:04.700,9,35.560451,139.546568,0.07674185768999126,2.763,-0.195,0.8,0.8,11.0
2023-06-13 16:22:04.800,9,35.56045,139.546568,0.07603259131272255,2.737,-0.175,0.7,0.8,11.0
2023-06-13 16:22:04.900,9,35.56045,139.546567,0.07664537867614055,2.759,-0.144,0.7,0.8,11.0
2023-06-13 16:22:05.000,9,35.560449,139.546566,0.07767453984098845,2.796,-0.111,0.7,0.8,12.0
2023-06-13 16:22:05.100,9,35.560449,139.546566,0.07824740208713074,2.817,-0.082,0.7,0.8,12.0
2023-06-13 16:22:05.200,9,35.560449,139.546566,0.07785020266852742,2.803,-0.067,0.7,0.8,12.0
2023-06-13 16:22:05.300,9,35.560448,139.546565,0.07647430505732268,2.753,-0.069,0.7,0.8,12.0
2023-06-13 16:22:05.400,9,35.560448,139.546565,0.07453534043214001,2.683,-0.085,0.7,0.8,12.0
2023-06-13 16:22:05.500,9,35.560448,139.546564,0.07260400722181552,2.614,-0.104,0.7,0.8,12.0
2023-06-13 16:22:05.600,9,35.560448,139.546563,0.07108122805902241,2.559,-0.112,0.7,0.8,12.0
2023-06-13 16:22:05.700,9,35.560448,139.546562,0.07000399854127105,2.52,-0.097,0.7,0.8,12.0
2023-06-13 16:22:05.800,9,35.560448,139.546561,0.06911767443629888,2.488,-0.053,0.7,0.8,12.0
2023-06-13 16:22:05.900,9,35.560448,139.54656,0.06818477760228901,2.455,0.015,0.7,0.8,12.0
2023-06-13 16:22:06.000,9,35.560448,139.546559,0.0673157779456629,2.423,0.097,0.7,0.8,12.0
2023-06-13 16:22:06.100,9,35.560448,139.546558,0.0670615225122825,2.414,0.181,0.7,0.8,12.0
2023-06-13 16:22:06.200,9,35.560448,139.546556,0.06817118986816847,2.454,0.258,0.7,0.8,12.0
2023-06-13 16:22:06.300,9,35.560448,139.546555,0.0711745651477682,2.562,0.326,0.7,0.8,12.0
2023-06-13 16:22:06.400,9,35.560448,139.546554,0.07607555294918147,2.739,0.386,0.7,0.8,12.0
2023-06-13 16:22:06.500,9,35.560448,139.546553,0.08234473226612155,2.964,0.433,0.7,0.8,12.0
2023-06-13 16:22:06.600,9,35.560448,139.546552,0.08917722767870417,3.21,0.462,0.7,0.8,12.0
2023-06-13 16:22:06.700,9,35.560448,139.546551,0.09581988221510869,3.45,0.464,0.7,0.8,12.0
2023-06-13 16:22:06.800,9,35.560448,139.546549,0.10176698113000915,3.664,0.435,0.7,0.8,12.0
2023-06-13 16:22:06.900,9,35.560447,139.546548,0.1067531695393835,3.843,0.375,0.7,0.8,12.0
2023-06-13 16:22:07.000,9,35.560447,139.546547,0.11062946432765852,3.983,0.294,0.7,0.8,12.0
2023-06-13 16:22:07.100,9,35.560447,139.546546,0.11327097494480648,4.078,0.205,0.7,0.8,12.0
2023-06-13 16:22:07.200,9,35.560447,139.546545,0.11459229449338271,4.125,0.12,0.7,0.8,12.0
2023-06-13 16:22:07.300,9,35.560448,139.546543,0.114625437668321,4.127,0.048,0.7,0.8,12.0
2023-06-13 16:22:07.400,9,35.560448,139.546542,0.1135691623495515,4.088,-0.003,0.7,0.8,12.0
2023-06-13 16:22:07.500,9,35.560448,139.546541,0.11177219347856358,4.024,-0.03,0.7,0.8,12.0
2023-06-13 16:22:07.600,9,35.560448,139.546539,0.10968164224143068,3.949,-0.034,0.7,0.8,12.0
2023-06-13 16:22:07.700,9,35.560448,139.546538,0.10779350629737501,3.881,-0.017,0.7,0.8,12.0
2023-06-13 16:22:07.800,9,35.560448,139.546537,0.1065977266795579,3.838,0.012,0.7,0.8,12.0
2023-06-13 16:22:07.900,9,35.560448,139.546535,0.10648675459783677,3.834,0.048,0.7,0.8,12.0
2023-06-13 16:22:08.000,9,35.560448,139.546534,0.1076329383539953,3.875,0.081,0.7,0.8,12.0
2023-06-13 16:22:08.100,9,35.560448,139.546534,0.10989818620848818,3.956,0.107,0.7,0.8,12.0
2023-06-13 16:22:08.200,9,35.560448,139.546532,0.11284712332001678,4.062,0.12,0.7,0.8,12.0
2023-06-13 16:22:08.300,9,35.560448,139.546531,0.1158730905820905,4.171,0.122,0.7,0.8,12.0
2023-06-13 16:22:08.400,9,35.560448,139.546529,0.11837590140169008,4.262,0.115,0.7,0.8,12.0
2023-06-13 16:22:08.500,9,35.560448,139.546528,0.11991951888052009,4.317,0.105,0.7,0.8,12.0
2023-06-13 16:22:08.600,9,35.560448,139.546526,0.12033983249069831,4.332,0.096,0.7,0.8,12.0
2023-06-13 16:22:08.700,9,35.560448,139.546525,0.11980235622820706,4.313,0.093,0.7,0.8,12.0
2023-06-13 16:22:08.800,9,35.560448,139.546523,0.11879370308461379,4.277,0.096,0.7,0.8,12.0
2023-06-13 16:22:08.900,9,35.560448,139.546522,0.1180088579887288,4.248,0.104,0.7,0.8,12.0
2023-06-13 16:22:09.000,9,35.560447,139.54652,0.11812553664433895,4.253,0.113,0.7,0.8,12.0
2023-06-13 16:22:09.100,9,35.560447,139.546519,0.11953570738359996,4.303,0.121,0.7,0.8,12.0
2023-06-13 16:22:09.200,9,35.560447,139.546518,0.12216576252369696,4.398,0.126,0.7,0.8,12.0
2023-06-13 16:22:09.300,9,35.560446,139.546517,0.12549266254344524,4.518,0.124,0.7,0.8,12.0
2023-06-13 16:22:09.400,9,35.560446,139.546515,0.1287535234363168,4.635,0.113,0.7,0.8,12.0
2023-06-13 16:22:09.500,9,35.560446,139.546514,0.13123152874529603,4.724,0.092,0.7,0.8,12.0
2023-06-13 16:22:09.600,9,35.560446,139.546512,0.1324751935832332,4.769,0.063,0.7,0.8,12.0
2023-06-13 16:22:09.700,9,35.560446,139.546511,0.13238107381574024,4.766,0.031,0.7,0.8,12.0
2023-06-13 16:22:09.800,9,35.560446,139.54651,0.13116340473840807,4.722,0.002,0.7,0.8,12.0
2023-06-13 16:22:09.900,9,35.560446,139.546509,0.12927137988058918,4.654,-0.017,0.7,0.8,12.0
2023-06-13 16:22:10.000,9,35.560446,139.546507,0.12728691201771072,4.582,-0.025,0.7,0.8,12.0
2023-06-13 16:22:10.100,9,35.560446,139.546506,0.12579451249592602,4.529,-0.022,0.7,0.8,12.0
2023-06-13 16:22:10.200,9,35.560446,139.546504,0.12522134385536962,4.508,-0.011,0.7,0.8,12.0
2023-06-13 16:22:10.300,9,35.560446,139.546503,0.12569811320284924,4.525,0.002,0.7,0.8,12.0
2023-06-13 16:22:10.400,9,35.560446,139.546502,0.12701858916959677,4.573,0.015,0.7,0.8,12.0
2023-06-13 16:22:10.500,9,35.560446,139.5465,0.12872848969261302,4.634,0.023,0.7,0.8,12.0
2023-06-13 16:22:10.600,9,35.560446,139.546499,0.1302946998235643,4.691,0.027,0.7,0.8,12.0
2023-06-13 16:22:10.700,9,35.560446,139.546497,0.13127130390739924,4.726,0.029,0.7,0.8,12.0
2023-06-13 16:22:10.800,9,35.560447,139.546496,0.13141311442350187,4.731,0.034,0.7,0.8,12.0
2023-06-13 16:22:10.900,9,35.560447,139.546494,0.13074082447708218,4.707,0.043,0.7,0.8,12.0
2023-06-13 16:22:11.000,9,35.560447,139.546493,0.12957115059867277,4.665,0.056,0.7,0.8,12.0
2023-06-13 16:22:11.100,9,35.560447,139.546491,0.12848249429598557,4.625,0.067,0.7,0.8,12.0
2023-06-13 16:22:11.200,9,35.560446,139.54649,0.1281575276257911,4.614,0.07,0.7,0.8,12.0
2023-06-13 16:22:11.300,9,35.560446,139.546489,0.1290998701967693,4.648,0.059,0.7,0.8,12.0
2023-06-13 16:22:11.400,9,35.560446,139.546488,0.13133932647511382,4.728,0.034,0.7,0.8,12.0
2023-06-13 16:22:11.500,9,35.560446,139.546486,0.1343042983587826,4.835,-0.003,0.7,0.8,12.0
2023-06-13 16:22:11.600,9,35.560446,139.546485,0.13696972929155316,4.931,-0.046,0.7,0.8,12.0
2023-06-13 16:22:11.700,9,35.560446,139.546484,0.13823068619669954,4.976,-0.089,0.7,0.8,12.0
2023-06-13 16:22:11.800,9,35.560446,139.546483,0.13733006497627032,4.944,-0.127,0.7,0.8,12.0
2023-06-13 16:22:11.900,9,35.560446,139.546482,0.13415783039372628,4.83,-0.154,0.7,0.8,12.0
2023-06-13 16:22:12.000,9,35.560445,139.54648,0.1293112489102794,4.655,-0.16,0.7,0.9,11.0
2023-06-13 16:22:12.100,9,35.560443,139.546479,0.12390496204735563,4.461,-0.14,0.7,0.9,11.0
2023-06-13 16:22:12.200,9,35.560443,139.546478,0.11922087938023251,4.292,-0.091,0.7,0.9,11.0
2023-06-13 16:22:12.300,9,35.560442,139.546477,0.11635439239127437,4.189,-0.016,0.7,0.9,11.0
2023-06-13 16:22:12.400,9,35.560441,139.546476,0.11598486697299122,4.175,0.074,0.7,0.9,11.0
2023-06-13 16:22:12.500,9,35.56044,139.546475,0.11828724450517013,4.258,0.162,0.7,0.9,11.0
2023-06-13 16:22:12.600,9,35.56044,139.546474,0.12292660478971136,4.425,0.231,0.7,0.9,11.0
2023-06-13 16:22:12.700,9,35.560439,139.546472,0.12910940459406975,4.648,0.267,0.7,0.8,12.0
2023-06-13 16:22:12.800,9,35.560438,139.546472,0.13571806474459558,4.886,0.266,0.7,0.8,12.0
2023-06-13 16:22:12.900,9,35.560437,139.54647,0.14153352012090054,5.095,0.234,0.7,0.9,11.0
2023-06-13 16:22:13.000,9,35.560436,139.546469,0.14549824066958353,5.238,0.183,0.7,0.9,11.0
2023-06-13 16:22:13.100,9,35.560435,139.546467,0.14696759425727357,5.291,0.126,0.7,0.9,12.0
2023-06-13 16:22:13.200,9,35.560435,139.546466,0.1459088182843788,5.253,0.074,0.7,0.9,11.0
2023-06-13 16:22:13.300,9,35.560434,139.546465,0.14298018245352592,5.147,0.031,0.7,0.9,11.0
2023-06-13 16:22:13.400,9,35.560434,139.546464,0.1394000999751051,5.018,-0.003,0.7,0.9,12.0
2023-06-13 16:22:13.500,9,35.560434,139.546462,0.13656862150134338,4.916,-0.027,0.7,0.9,12.0
2023-06-13 16:22:13.600,9,35.560435,139.546461,0.13553139143254694,4.879,-0.036,0.7,0.9,12.0
2023-06-13 16:22:13.700,9,35.560437,139.54646,0.13651542725691518,4.915,-0.018,0.7,0.9,11.0
2023-06-13 16:22:13.800,9,35.560437,139.546458,0.1388217806417761,4.998,0.036,0.7,0.9,11.0
2023-06-13 16:22:13.900,9,35.560439,139.546457,0.14123144572107013,5.084,0.125,0.7,0.9,11.0
2023-06-13 16:22:14.000,9,35.56044,139.546455,0.14277097976621955,5.14,0.24,0.7,0.9,11.0
2023-06-13 16:22:14.100,9,35.560441,139.546454,0.14339334632256778,5.162,0.36,0.7,0.9,11.0
2023-06-13 16:22:14.200,9,35.560443,139.546452,0.1441222261866447,5.188,0.466,0.7,0.9,11.0
2023-06-13 16:22:14.300,9,35.560444,139.546451,0.1465398072856826,5.275,0.544,0.7,0.8,11.0
2023-06-13 16:22:14.400,9,35.560446,139.54645,0.15192686749487783,5.469,0.591,0.7,0.8,11.0
2023-06-13 16:22:14.500,9,35.560447,139.546449,0.16056216199073864,5.78,0.61,0.7,0.8,11.0
2023-06-13 16:22:14.600,9,35.560448,139.546447,0.1715325155848637,6.175,0.606,0.7,0.8,11.0
2023-06-13 16:22:14.700,9,35.56045,139.546446,0.18306888717131764,6.59,0.576,0.7,0.8,11.0
2023-06-13 16:22:14.800,9,35.56045,139.546444,0.1931812563119295,6.955,0.514,0.7,0.8,11.0
2023-06-13 16:22:14.900,9,35.560452,139.546443,0.2003161544156502,7.211,0.415,0.7,0.8,11.0
2023-06-13 16:22:15.000,9,35.560452,139.546442,0.203806829327148,7.337,0.276,0.8,0.8,11.0
2023-06-13 16:22:15.100,9,35.560452,139.54644,0.2039512162974414,7.342,0.107,0.8,0.8,11.0
2023-06-13 16:22:15.200,9,35.560452,139.546438,0.20167989659561872,7.26,-0.067,0.8,0.8,11.0
2023-06-13 16:22:15.300,9,35.560452,139.546435,0.19798310024854474,7.127,-0.212,0.8,0.8,11.0
2023-06-13 16:22:15.400,9,35.560451,139.546433,0.19343992473257787,6.964,-0.296,0.8,0.8,11.0
2023-06-13 16:22:15.500,9,35.560451,139.546431,0.1881729979939123,6.774,-0.302,0.7,0.8,11.0
2023-06-13 16:22:15.600,9,35.560451,139.546429,0.18227888619360122,6.562,-0.235,0.8,0.8,11.0
2023-06-13 16:22:15.700,9,35.560451,139.546427,0.17640585960157149,6.351,-0.128,0.8,0.8,11.0
2023-06-13 16:22:15.800,9,35.56045,139.546425,0.17196662546463373,6.191,-0.021,0.8,0.8,11.0
2023-06-13 16:22:15.900,9,35.56045,139.546424,0.17068286361052565,6.145,0.051,0.8,0.8,11.0
2023-06-13 16:22:16.000,9,35.56045,139.546422,0.17363858154724934,6.251,0.071,0.8,0.8,11.0
2023-06-13 16:22:16.100,9,35.560449,139.54642,0.18041476103654006,6.495,0.043,0.7,0.9,11.0
2023-06-13 16:22:16.200,9,35.560449,139.546419,0.1888925678883136,6.8,-0.017,0.7,0.9,11.0
2023-06-13 16:22:16.300,9,35.560449,139.546416,0.19592707890716343,7.053,-0.091,0.7,0.9,11.0
2023-06-13 16:22:16.400,9,35.560449,139.546415,0.19857883821175237,7.149,-0.165,0.8,0.9,11.0
2023-06-13 16:22:16.500,9,35.56045,139.546414,0.1953023899745349,7.031,-0.233,0.8,0.9,11.0
2023-06-13 16:22:16.600,9,35.56045,139.546412,0.18656688659158657,6.716,-0.29,0.8,0.9,11.0
2023-06-13 16:22:16.700,9,35.56045,139.54641,0.17467731430444697,6.288,-0.331,0.8,0.9,11.0
2023-06-13 16:22:16.800,9,35.56045,139.546408,0.16289243650868568,5.864,-0.348,0.8,0.9,11.0
2023-06-13 16:22:16.900,9,35.56045,139.546407,0.15421702572178028,5.552,-0.333,0.8,0.9,11.0
2023-06-13 16:22:17.000,9,35.560451,139.546404,0.15038116605009763,5.414,-0.288,0.8,0.8,11.0
2023-06-13 16:22:17.100,9,35.560451,139.546403,0.15139554404085456,5.45,-0.223,0.8,0.8,11.0
2023-06-13 16:22:17.200,9,35.560452,139.546401,0.15576273168529015,5.607,-0.157,0.8,0.8,12.0
2023-06-13 16:22:17.300,9,35.560452,139.5464,0.16115600062677715,5.802,-0.112,0.8,0.8,12.0
2023-06-13 16:22:17.400,9,35.560452,139.546398,0.1652611761669367,5.949,-0.103,0.8,0.8,11.0
2023-06-13 16:22:17.500,9,35.560453,139.546397,0.16647299585843942,5.993,-0.137,0.8,0.8,12.0
2023-06-13 16:22:17.600,9,35.560453,139.546396,0.1642288730608708,5.912,-0.205,0.8,0.8,12.0
2023-06-13 16:22:17.700,9,35.560453,139.546394,0.1589486580910673,5.722,-0.288,0.8,0.8,12.0
2023-06-13 16:22:17.800,9,35.560453,139.546393,0.15171783204602285,5.462,-0.367,0.8,0.8,12.0
2023-06-13 16:22:17.900,9,35.560453,139.546392,0.14388413910554265,5.18,-0.423,0.8,0.8,12.0
2023-06-13 16:22:18.000,9,35.560453,139.546391,0.13667841939200429,4.92,-0.45,0.8,0.8,12.0
2023-06-13 16:22:18.100,9,35.560454,139.54639,0.13093181112924152,4.714,-0.449,0.8,0.8,12.0
2023-06-13 16:22:18.200,9,35.560454,139.546389,0.12694212618498,4.57,-0.431,0.8,0.8,12.0
2023-06-13 16:22:18.300,9,35.560454,139.546388,0.12448957500015292,4.482,-0.407,0.8,0.8,12.0
2023-06-13 16:22:18.400,9,35.560454,139.546387,0.12295393049172242,4.426,-0.387,0.8,0.8,12.0
2023-06-13 16:22:18.500,9,35.560454,139.546386,0.12149755165356727,4.374,-0.374,0.8,0.8,12.0
2023-06-13 16:22:18.600,9,35.560454,139.546385,0.1193038992990314,4.295,-0.367,0.8,0.8,12.0
2023-06-13 16:22:18.700,9,35.560454,139.546384,0.11583150506661558,4.17,-0.36,0.8,0.8,12.0
2023-06-13 16:22:18.800,9,35.560454,139.546383,0.11099618242917704,3.996,-0.342,0.8,0.8,12.0
2023-06-13 16:22:18.900,9,35.560454,139.546381,0.10520927470950708,3.788,-0.304,0.8,0.8,12.0
2023-06-13 16:22:19.000,9,35.560454,139.54638,0.09927217127761867,3.574,-0.24,0.8,0.9,12.0
2023-06-13 16:22:19.100,9,35.560454,139.546378,0.0941844099844596,3.391,-0.149,0.8,0.9,12.0
2023-06-13 16:22:19.200,9,35.560454,139.546377,0.09092655249350277,3.273,-0.04,0.8,0.9,12.0
2023-06-13 16:22:19.300,9,35.560454,139.546376,0.09025288975347523,3.249,0.073,0.8,0.9,12.0
2023-06-13 16:22:19.400,9,35.560454,139.546375,0.09250831143256016,3.33,0.171,0.8,0.9,12.0
2023-06-13 16:22:19.500,9,35.560454,139.546374,0.09748644981478999,3.51,0.238,0.8,0.9,12.0
2023-06-13 16:22:19.600,9,35.560454,139.546372,0.10437100060115863,3.757,0.266,0.7,0.9,12.0
2023-06-13 16:22:19.700,9,35.560454,139.546371,0.11182318317478362,4.026,0.256,0.7,0.9,12.0
2023-06-13 16:22:19.800,9,35.560454,139.546369,0.11825708820591661,4.257,0.216,0.7,0.9,12.0
2023-06-13 16:22:19.900,9,35.560454,139.546368,0.1222675284371378,4.402,0.156,0.7,0.9,12.0
2023-06-13 16:22:20.000,9,35.560454,139.546366,0.123078701101832,4.431,0.087,0.7,0.8,12.0
2023-06-13 16:22:20.100,9,35.560455,139.546366,0.12083072138213119,4.35,0.016,0.7,0.9,12.0
2023-06-13 16:22:20.200,9,35.560455,139.546364,0.1165554953487985,4.196,-0.051,0.7,0.8,12.0
2023-06-13 16:22:20.300,9,35.560454,139.546363,0.11180692788446776,4.025,-0.112,0.7,0.8,12.0
2023-06-13 16:22:20.400,9,35.560454,139.546362,0.10806401623314664,3.89,-0.159,0.7,0.8,12.0
2023-06-13 16:22:20.500,9,35.560455,139.546361,0.10615621994516272,3.822,-0.189,0.7,0.8,12.0
2023-06-13 16:22:20.600,9,35.560455,139.54636,0.1059846244456296,3.815,-0.198,0.7,0.9,12.0
2023-06-13 16:22:20.700,9,35.560455,139.546359,0.10667785626167842,3.84,-0.192,0.7,0.8,12.0
2023-06-13 16:22:20.800,9,35.560455,139.546358,0.10708757683704709,3.855,-0.179,0.7,0.9,12.0
2023-06-13 16:22:20.900,9,35.560455,139.546357,0.10634620387359593,3.828,-0.169,0.8,0.8,12.0
2023-06-13 16:22:21.000,9,35.560455,139.546356,0.10419887448952346,3.751,-0.168,0.8,0.8,12.0
2023-06-13 16:22:21.100,9,35.560454,139.546355,0.10098152816832573,3.635,-0.172,0.8,0.8,12.0
2023-06-13 16:22:21.200,9,35.560454,139.546353,0.09733833627934002,3.504,-0.173,0.8,0.8,12.0
2023-06-13 16:22:21.300,9,35.560454,139.546353,0.0939066090736167,3.381,-0.162,0.8,0.8,12.0
2023-06-13 16:22:21.400,9,35.560454,139.546352,0.0911548159419372,3.282,-0.134,0.8,0.8,12.0
2023-06-13 16:22:21.500,9,35.560454,139.546351,0.08938633588133427,3.218,-0.094,0.8,0.8,12.0
2023-06-13 16:22:21.600,9,35.560454,139.546349,0.08877956816529577,3.196,-0.048,0.8,0.8,12.0
2023-06-13 16:22:21.700,9,35.560454,139.546348,0.08935346228845696,3.217,-0.008,0.8,0.8,12.0
2023-06-13 16:22:21.800,9,35.560455,139.546348,0.09088673523628747,3.272,0.02,0.8,0.8,12.0
2023-06-13 16:22:21.900,9,35.560454,139.546346,0.09291060867900336,3.345,0.033,0.8,0.8,12.0
2023-06-13 16:22:22.000,9,35.560455,139.546345,0.09483569019480588,3.414,0.029,0.8,0.8,12.0
2023-06-13 16:22:22.100,9,35.560454,139.546344,0.0961436540278841,3.461,0.01,0.8,0.9,12.0
2023-06-13 16:22:22.200,9,35.560454,139.546344,0.09652518715940851,3.475,-0.021,0.8,0.9,12.0
2023-06-13 16:22:22.300,9,35.560453,139.546343,0.09591032418239671,3.453,-0.06,0.8,0.9,12.0
2023-06-13 16:22:22.400,9,35.560453,139.546342,0.09441987719290754,3.399,-0.099,0.8,0.9,12.0
2023-06-13 16:22:22.500,9,35.560453,139.546341,0.09229073971348997,3.322,-0.13,0.8,0.8,12.0
2023-06-13 16:22:22.600,9,35.560453,139.54634,0.08980762450741124,3.233,-0.143,0.8,0.8,12.0
2023-06-13 16:22:22.700,9,35.560453,139.546339,0.0872539427838721,3.141,-0.131,0.8,0.8,12.0
2023-06-13 16:22:22.800,9,35.560452,139.546337,0.08489244916406823,3.056,-0.092,0.8,0.8,12.0
2023-06-13 16:22:22.900,9,35.560453,139.546336,0.08298716341675404,2.988,-0.032,0.8,0.8,12.0
2023-06-13 16:22:23.000,9,35.560453,139.546336,0.08185473343770017,2.947,0.039,0.8,0.8,12.0
2023-06-13 16:22:23.100,9,35.560452,139.546334,0.08188541425325023,2.948,0.105,0.8,0.8,12.0
2023-06-13 16:22:23.200,9,35.560453,139.546333,0.08345237799035815,3.004,0.151,0.8,0.8,12.0
2023-06-13 16:22:23.300,9,35.560453,139.546332,0.08669004794315871,3.121,0.171,0.8,0.8,12.0
2023-06-13 16:22:23.400,9,35.560453,139.546331,0.09124706286714034,3.285,0.168,0.8,0.8,12.0
2023-06-13 16:22:23.500,9,35.560453,139.54633,0.09620315483284597,3.463,0.151,0.8,0.8,12.0
2023-06-13 16:22:23.600,9,35.560453,139.546329,0.10028997394471749,3.61,0.134,0.8,0.8,12.0
2023-06-13 16:22:23.700,9,35.560453,139.546328,0.10238227359754966,3.686,0.128,0.8,0.8,12.0
2023-06-13 16:22:23.800,9,35.560453,139.546326,0.1020356616648799,3.673,0.139,0.8,0.8,12.0
2023-06-13 16:22:23.900,9,35.560453,139.546324,0.09977725303386592,3.592,0.167,0.8,0.8,12.0
2023-06-13 16:22:24.000,9,35.560453,139.546323,0.09697309192905901,3.491,0.213,0.8,0.8,12.0
2023-06-13 16:22:24.100,9,35.560453,139.546321,0.09533171181613026,3.432,0.272,0.8,0.8,12.0
2023-06-13 16:22:24.200,9,35.560452,139.54632,0.09629260235274434,3.467,0.34,0.8,0.8,12.0
2023-06-13 16:22:24.300,9,35.560453,139.546319,0.10056658618279213,3.62,0.407,0.8,0.8,12.0
